condition,face_idx,slug,lpips,score
cn_only,87,misty_swamp,0.7574765682220459,0.2425234317779541
cn_only,88,arctic_tundra,0.7775411605834961,0.2224588394165039
cn_only,89,african_savanna,0.7335777282714844,0.2664222717285156
cn_only,90,twilight_plain,0.7863843441009521,0.21361565589904785
cn_only,91,golden_hour_field,0.7764228582382202,0.22357714176177979
cn_only,92,sunrise_mountains,0.7250270843505859,0.27497291564941406
cn_only,93,rainbow_valley,0.7788801789283752,0.22111982107162476
cn_only,94,tornado_plains,0.7466100454330444,0.25338995456695557
cn_only,95,starry_desert,0.7852558493614197,0.21474415063858032
cn_only,96,weathered_stone,0.6975055932998657,0.3024944067001343
cn_only,97,tree_bark,0.7993814945220947,0.20061850547790527
cn_only,98,cracked_earth,0.7956870794296265,0.20431292057037354
cn_only,99,ivy_wall,0.759487509727478,0.24051249027252197
cn_ptd,0,snowy_mountain,0.666000485420227,0.33399951457977295
cn_ptd,1,canyon,0.5859678387641907,0.4140321612358093
cn_ptd,2,sand_dune,0.6861886978149414,0.3138113021850586
cn_ptd,3,desert,0.6788076162338257,0.3211923837661743
cn_ptd,4,mountain_stream,0.7501492500305176,0.24985074996948242
cn_ptd,5,sky,0.6744828224182129,0.3255171775817871
cn_ptd,6,village_mountains,0.6683775782585144,0.3316224217414856
cn_ptd,7,forest,0.8031820058822632,0.19681799411773682
cn_ptd,8,ancient_ruins,0.7427901029586792,0.2572098970413208
cn_ptd,9,city_street,0.7480128407478333,0.25198715925216675
cn_ptd,10,waterfall,0.6965762376785278,0.30342376232147217
cn_ptd,11,sea_cliff,0.7522023320198059,0.2477976679801941
cn_ptd,12,volcano,0.7823430299758911,0.2176569700241089
cn_ptd,13,glacier,0.7073978185653687,0.29260218143463135
cn_ptd,14,cave_entrance,0.6608362197875977,0.33916378021240234
cn_ptd,15,beach,0.7349509000778198,0.2650490999221802
cn_ptd,16,ocean_waves,0.6516338586807251,0.3483661413192749
cn_ptd,17,iceberg,0.6869769096374512,0.31302309036254883
cn_ptd,18,fjord,0.6513355374336243,0.34866446256637573
cn_ptd,19,tropical_lagoon,0.6970149874687195,0.3029850125312805
cn_ptd,20,desert_oasis,0.6396958231925964,0.36030417680740356
cn_ptd,21,hot_springs,0.7901313304901123,0.2098686695098877
cn_ptd,22,geyser,0.7320331335067749,0.2679668664932251
cn_ptd,23,aurora,0.6702862977981567,0.32971370220184326
cn_ptd,24,starry_night,0.731309711933136,0.268690288066864
cn_ptd,25,sunset_hills,0.6565207242965698,0.3434792757034302
cn_ptd,26,storm_clouds,0.7184433937072754,0.2815566062927246
cn_ptd,27,lightning_storm,0.6822989583015442,0.3177010416984558
cn_ptd,28,foggy_valley,0.7114710807800293,0.2885289192199707
cn_ptd,29,misty_morning,0.7334874868392944,0.26651251316070557
cn_ptd,30,rainforest,0.6877616047859192,0.3122383952140808
cn_ptd,31,bamboo_forest,0.7789096832275391,0.22109031677246094
cn_ptd,32,autumn_forest,0.818899929523468,0.18110007047653198
cn_ptd,33,winter_forest,0.7304993867874146,0.26950061321258545
cn_ptd,34,pine_forest,0.7751314043998718,0.22486859560012817
cn_ptd,35,misty_forest,0.7647589445114136,0.23524105548858643
cn_ptd,36,moonlit_forest,0.6979517936706543,0.3020482063293457
cn_ptd,37,wildflower_meadow,0.7465076446533203,0.2534923553466797
cn_ptd,38,lavender_field,0.7253345251083374,0.2746654748916626
cn_ptd,39,sunflower_field,0.7684124708175659,0.23158752918243408
cn_ptd,40,wheat_field,0.7519171237945557,0.24808287620544434
cn_ptd,41,rice_terraces,0.6473425626754761,0.3526574373245239
cn_ptd,42,vineyard,0.6339311003684998,0.36606889963150024
cn_ptd,43,tea_plantation,0.7753702402114868,0.22462975978851318
cn_ptd,44,cherry_blossom,0.7618955969810486,0.23810440301895142
cn_ptd,45,ancient_oak,0.7459474802017212,0.2540525197982788
cn_ptd,46,willow_tree,0.7501510381698608,0.24984896183013916
cn_ptd,47,baobab_tree,0.7161545157432556,0.2838454842567444
cn_ptd,48,overgrown_garden,0.6727825403213501,0.3272174596786499
cn_ptd,49,mesa,0.6344324946403503,0.36556750535964966
